name,NumberOfInstances,NumberOfFeatures,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,Dimensionality,MajorityClassPercentage,MajorityClassSize,NumberOfBinaryFeatures,NumberOfInstancesWithMissingValues,PercentageOfInstancesWithMissingValues,DefaultAccuracy,PercentageOfMissingValues,MeanKurtosisOfNumericAtts,MeanSkewnessOfNumericAtts,MeanMeansOfNumericAtts,MeanStdDevOfNumericAtts,NoiseToSignalRatio,EquivalentNumberOfAtts,MeanAttributeEntropy,MeanMutualInformation,ClassEntropy,NaiveBayesErrRate,Dif_NB_Err_Rate,NaiveBayesKappa,Dif_NB_kappa,NaiveBayesAUC,Dif_NB_AUC,DecisionStumpErrRate,Dif_DS_Err_Rate,DecisionStumpKappa,Dif_DS_Kappa,DecisionStumpAUC,Dif_DS_AUC,kNN1NErrRate,Dif_KNN_Err_Rate,kNN1NKappa,Dif_KNN_kappa,kNN1NAUC,Dif_KNN_AUC
mc1.arff,9466,39,0,38,1,0.004120008,99.28163955,9398,1,0,0,0.992816396,0,82.2508428,3.220158712,-5359.55381,5634.172764,0,0,-1,0,0.061481433,0.066025776,0.059264736,0.111879269,-0.086392942,0.896239925,0.260927969,0.007183604,0.000422564,0,-0.198272211,0.834272467,0.198960511,0.007394887,0.000633847,0.422557403,0.224285192,0.905205895,0.269893939
mc2.arff,161,40,0,39,1,0.248447205,67.70186335,109,1,0,0,0.677018634,0,79.24838722,3.160837663,-5387.138889,5609.344326,0,0,-1,0,0.907594165,0.267080745,-0.062111802,0.309426434,0.269809101,0.691220626,0.172430929,0.329192547,0,0.051783532,0.012166199,0.582745236,0.063955539,0.285714286,-0.043478261,0.281668283,0.24205095,0.635144672,0.116354975
meta.arff,528,22,504,19,3,0.041666667,89.77272727,474,1,264,50,0.897727273,4.338842975,77.56497441,1.882010024,-85361.04531,11735.18827,37.99317564,4.1057356,4.52219706,0.115974064,0.476158845,0.263257576,0.085227273,0.256051575,0.023968396,0.778454375,-0.024620324,0.102272727,0,0,0,0.648675574,0,0.102272727,-0.013257576,0,-0.320678309,0.725386779,0.016233005
mfeat-factors.arff,2000,217,0,216,1,0.1085,90,1800,1,0,0,0.9,0,27.13206973,0.854484351,-13064.87777,8792.828084,0,0,-1,0,0.468995594,0.0465,0.035,0.776011561,-0.158795695,0.978244444,0.019806944,0.0205,0.009,0.888344227,-0.046463029,0.950508333,-0.007929167,0.007,-0.0045,0.961453744,0.026646488,0.985020833,0.026583333
mfeat-karhunen.arff,2000,65,0,64,1,0.0325,90,1800,1,0,0,0.9,0,27.98054876,0.934554208,-9825.894076,9379.61509,0,0,-1,0,0.468995594,0.0165,-0.0005,0.905172414,0.003098681,0.983134583,-0.003529306,0.1,0,0,0,0.824230556,0,0.0145,0.0065,0.923036093,-0.032716119,0.983083333,0.003044444
mfeat-morphological.arff,2000,7,0,6,1,0.0035,90,1800,1,0,0,0.9,0,30.49358903,0.916861713,-14733.80863,9886.654789,0,0,-1,0,0.468995594,0.0015,-0.0095,0.991610738,0.050623614,0.989729583,-0.00041375,0.0465,0,0.771611002,0,0.925138889,0,0.0015,-0.004,0.991610738,0.022234346,0.992725,0.008572222
mfeat-pixel.arff,2000,241,0,0,241,0.1205,90,1800,1,0,0,0.9,0,0,0,0,0,43.30810915,11.64835263,1.783969684,0.040262826,0.468995594,0.0425,0.025,0.792074364,-0.109611029,0.977339583,0.018839583,0.1,0.0825,0,-0.901685393,0.868888889,-0.089611111,0.012,-0.0055,0.935344828,0.033659435,0.984534722,0.026034722
mfeat-zernike.arff,2000,48,0,47,1,0.024,90,1800,1,0,0,0.9,0,28.41023405,0.934468498,-11911.97142,8812.776683,0,0,-1,0,0.468995594,0.0725,0.0575,0.685875217,-0.229283154,0.977359028,0.019452084,0.022,0.007,0.876126126,-0.039032245,0.938861111,-0.019045833,0.0055,-0.0095,0.969376392,0.054218021,0.983627778,0.025720834
molecular-biology_promoters.arff,106,59,0,0,59,0.556603774,67.9245283,72,2,0,0,0.679245283,0,0,0,0,0,70.49513101,33.54106604,1.929497821,0.026987821,0.905200297,0.283018868,-0.103773585,0.340248963,0.362837198,0.739787582,0.221200981,0.320754717,-0.066037736,0,0.022588235,0.51000817,-0.008578431,0.433962264,0.047169811,0.075815011,0.098403246,0.539624183,0.021037582
monks-problems-1.arff,556,7,0,0,7,0.012589928,50,278,3,0,0,0.5,0,0,0,0,0,27.13814511,19.28693035,1.458922939,0.051848583,1,0.253597122,0,0.492805755,0,0.742107034,0.003532426,0.253597122,0,0.492805755,0,0.745503597,0.006928989,0.06294964,-0.190647482,0.874100719,0.381294964,0.984459914,0.245885306
monks-problems-2.arff,601,7,0,0,7,0.011647255,65.72379368,395,3,0,0,0.657237937,0,0,0,0,0,400.6828667,255.3484469,1.45893067,0.003632046,0.927437318,0.40266223,0.059900167,-0.082238262,-0.082238262,0.512744255,0.013377166,0.342762063,0,0,0,0.498426939,-0.00094015,0.314475874,-0.028286189,0.267125188,0.267125188,0.759223301,0.259856212
monks-problems-3.arff,554,7,0,0,7,0.012635379,51.98555957,288,3,0,0,0.519855596,0,0,0,0,0,12.78149112,9.435362671,1.458959274,0.105863673,0.998862151,0.036101083,0.010830325,0.927787481,-0.021620232,0.981079,-0.001011643,0.222021661,0.196750903,0.548183904,-0.401223809,0.781086832,-0.201003811,0.041516245,0.016245487,0.916919867,-0.032487846,0.976353645,-0.005736998
mozilla4.arff,15545,6,0,5,1,0.000385976,67.14055967,10437,1,0,0,0.671405597,0,77.66723827,3.091088617,-5488.681779,5579.425965,0,0,-1,0,0.913483831,0.314570601,0.258089417,0.400461764,-0.466173701,0.828391409,-0.120354934,0.065551624,0.00907044,0.84346569,-0.023169775,0.899417696,-0.049328647,0.123705372,0.067224188,0.720660847,-0.145974618,0.860730216,-0.088016127
mu284.arff,284,11,0,10,1,0.038732394,50,142,1,0,0,0.5,0,39.56207515,1.070908198,-20103.4183,12340.44288,0,0,-1,0,1,0.193661972,0.190140845,0.612676056,-0.38028169,0.955849534,-0.040629339,0,-0.003521127,1,0.007042254,1,0.003521127,0.056338028,0.052816901,0.887323944,-0.105633802,0.943661972,-0.052816901
mushroom.arff,8124,23,2480,0,23,0.002831118,51.79714426,4208,5,2480,30.52683407,0.517971443,1.327253655,0,0,0,0,6.108305922,5.03931358,1.409255474,0.198254759,0.999067897,0.048990645,0.035942885,0.90159728,-0.072248882,0.997622967,0.006571005,0.113244707,0.100196947,0.774575746,-0.199270416,0.889493528,-0.101558434,0,-0.01304776,1,0.026153838,1,0.008948038
musk.arff,6598,170,0,167,3,0.025765383,84.58623825,5581,1,0,0,0.845862383,0,49.35503901,4.692862732,2625.356511,1502.227612,6.39186876,1,4.583687167,0.620098559,0.620098559,0.151106396,0.150500152,0.5208741,-0.476797228,0.899590116,-0.10040178,0.121551985,0.120945741,0.312013663,-0.685657665,0.605246731,-0.394745165,0.009548348,0.008942104,0.963688976,-0.033982352,0.985936799,-0.014055097
newton_hema.arff,140,4,0,2,2,0.028571429,50,70,1,0,0,0.5,0,59.96098489,1.587155119,-62667.78573,10674.88813,7.49882933,2.54155138,3.343953381,0.39346047,1,0.3,0.021428571,0.4,-0.042857143,0.737142857,-0.062244898,0.428571429,0.15,0.142857143,-0.3,0.602857143,-0.196530612,0.257142857,-0.021428572,0.485714286,0.042857143,0.742857143,-0.056530612
no2.arff,500,8,0,7,1,0.016,50.2,251,1,0,0,0.502,0,39.10456771,1.064466117,-19856.52681,12190.77536,0,0,-1,0,0.999988458,0.436,-0.056,0.126868421,0.111798195,0.59752956,0.087473399,0.446,-0.046,0.10539491,0.090324684,0.574665195,0.064609034,0.438,-0.054,0.123579318,0.108509092,0.561760988,0.051704827
nursery.arff,12960,9,0,0,9,0.000694444,66.66666667,8640,2,0,0,0.666666667,0,0,0,0,0,13.87731686,8,1.707722262,0.114786979,0.918295834,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
oil_spill.arff,937,50,0,49,1,0.053361793,95.62433298,896,1,0,0,0.95624333,0,60.05268263,2.974215106,3356.293856,15607.3044,0,0,-1,0,0.259258874,0.31696905,0.276414087,0.067199174,-0.260380521,0.68131023,-0.059080667,0.048025614,0.007470651,0.240502909,-0.087076786,0.74262304,0.002232143,0.04375667,0.003201707,0.328691002,0.001111307,0.628212108,-0.112178789
optdigits.arff,5620,65,0,64,1,0.011565836,89.82206406,5048,1,0,0,0.898220641,0,28.7913443,0.909086406,-12768.51982,8593.489367,0,0,-1,0,0.474610786,0.053202847,0.026512456,0.748579346,-0.104990425,0.972254807,0.033490545,0.101779359,0.075088968,0,-0.853569771,0.809103585,-0.129660677,0.004448399,-0.022241992,0.975613922,0.122044151,0.986689667,0.047925405
OVA_Breast.arff,1545,10937,0,10936,1,7.078964401,77.73462783,1201,1,0,0,0.777346278,0,53.57593563,4.113537411,3366.362338,2048.124799,0,0,-1,0,0.764983602,0.030420712,-0.039482201,0.911290963,0.116637909,0.951374376,0.094092169,0.097734628,0.027831715,0.736004128,-0.058648926,0.892106626,0.034824419,0.082200647,0.012297734,0.765213021,-0.029440033,0.891914199,0.034631992
OVA_Endometrium.arff,1545,10937,0,10936,1,7.078964401,96.05177994,1484,1,0,0,0.960517799,0,53.69559508,4.119003848,3374.673742,2053.181428,0,0,-1,0,0.239913041,0.062135922,0.017475728,0.437290862,0.104811197,0.818436778,0.174143552,0.039482201,-0.005177993,0,-0.332479665,0.793143255,0.148850029,0.051779935,0.007119741,0.393570672,0.061091007,0.769232469,0.124939243
OVA_Ovary.arff,1545,10937,0,10936,1,7.078964401,87.18446602,1347,1,0,0,0.87184466,0,53.69559508,4.119003848,3374.673742,2053.181428,0,0,-1,0,0.552357407,0.142394822,0.04789644,0.516819624,-0.052883936,0.841371849,0.089350897,0.084142395,-0.010355987,0.59558557,0.02588201,0.798223512,0.04620256,0.113268608,0.018770226,0.382768894,-0.186934666,0.661503678,-0.090517274
OVA_Uterus.arff,1545,10937,0,10936,1,7.078964401,91.97411003,1421,1,0,0,0.9197411,0,53.55433092,4.109239319,3366.985842,2047.750207,0,0,-1,0,0.403090783,0.097734628,0.00776699,0.495745191,0.121253086,0.829105381,0.11739055,0.0802589,-0.009708738,0,-0.374492105,0.831771696,0.120056865,0.086731392,-0.003236246,0.470941792,0.096449687,0.762965086,0.051250255
page-blocks.arff,5473,11,0,10,1,0.002009867,89.76795176,4913,1,0,0,0.897679518,0,29.16982476,0.960795675,-9806.688242,9363.343403,0,0,-1,0,0.476308484,0.100493331,0.068883611,0.428542735,-0.39676083,0.917740927,-0.017773815,0.102320482,0.070710762,0,-0.825303565,0.836935899,-0.098578843,0.038735611,0.007125891,0.782603661,-0.042699904,0.879311266,-0.056203476
pasture.arff,36,23,0,21,2,0.638888889,66.66666667,24,1,0,0,0.666666667,0,30.28948459,0.913904929,-14633.35411,9820.489281,2.457192419,1.594477208,1.99107606,0.575922835,0.918295834,0.194444444,-0.138888889,0.571428571,0.354037267,0.871527778,0.28125,0.277777778,-0.055555555,0.347826087,0.130434783,0.638888889,0.048611111,0.25,-0.083333333,0.448979592,0.231588288,0.729166667,0.138888889
pbc.arff,418,19,1239,10,9,0.045454545,55.02392344,230,7,142,33.97129187,0.550239234,15.60060438,46.92156561,1.401654333,-48243.79149,8240.506905,25.52857507,27.94095702,0.942524976,0.035528669,0.992705027,0.330143541,-0.002392344,0.353695155,0.022626054,0.757221793,0.063130674,0.392344498,0.059808613,0.218691589,-0.112377512,0.633418131,-0.060672988,0.40430622,0.071770335,0.16901541,-0.162053691,0.58307123,-0.111019889
pbcseq.arff,1945,19,1133,12,7,0.009768638,50.02570694,973,6,832,42.77634961,0.500257069,3.065890948,50.76840891,1.501615909,-52160.3967,8907.493915,18.22949142,9.170255395,2.096941353,0.109048196,0.999999809,0.315167095,-0.01748072,0.369575988,0.03489536,0.749336509,0.045337803,0.362467866,0.029820051,0.275033031,-0.059647597,0.652585339,-0.051413367,0.3218509,-0.010796915,0.356291224,0.021610596,0.677025575,-0.026973131
pc1.arff,1109,22,0,21,1,0.019837692,93.05680794,1032,1,0,0,0.930568079,0,80.27662011,3.227078066,-5139.42286,5523.046211,0,0,-1,0,0.363800105,0.110009017,0.042380523,0.214744222,0.108781822,0.686937201,-0.065296515,0.069431921,0.001803427,0,-0.1059624,0.727411155,-0.024822561,0.073038774,0.00541028,0.40996302,0.30400062,0.702229941,-0.050003775
pc1_req.arff,320,9,0,7,2,0.028125,66.5625,213,1,0,0,0.665625,0,28.64304486,3.381220887,1.012053571,0.868947772,57.238579,499.980514,0.107085583,0.00183874,0.91933398,0.4,0.065625,0.1137652,0.1137652,0.579088237,0.082598395,0.334375,0,0,0,0.578122943,0.081633101,0.325,-0.009375,0.222901975,0.222901975,0.650234742,0.1537449
pc2.arff,5589,37,0,36,1,0.006620147,99.58847737,5566,1,0,0,0.995884774,0,82.51604991,3.278934223,-5119.972284,5505.599536,0,0,-1,0,0.038537181,0.037037037,0.032921811,0.073151407,0.073151407,0.824082995,0.33495256,0.004115226,0,0,0,0.771657111,0.282526676,0.007335838,0.003220612,0.042847536,0.042847536,0.834089737,0.344959302
pc3.arff,1563,38,0,37,1,0.02431222,89.76327575,1403,1,0,0,0.897632758,0,78.3878409,3.13481454,-5433.187063,5578.740364,0,0,-1,0,0.476454971,0.48240563,0.380038388,0.06791219,0.06791219,0.661272701,0.161450891,0.102367242,0,0,0,0.70602949,0.20620768,0.122840691,0.020473449,0.257577707,0.257577707,0.641110567,0.141288757
pc4.arff,1458,38,0,37,1,0.0260631,87.7914952,1280,1,0,0,0.877914952,0,77.74179033,3.105773404,-5459.253925,5559.494687,0,0,-1,0,0.535324722,0.16872428,0.060356653,0.300820298,-0.001216957,0.81918643,-0.010439623,0.122085048,0.013717421,0,-0.302037255,0.833806619,0.004180566,0.14951989,0.041152263,0.31895436,0.016917105,0.683514747,-0.146111306
pendigits.arff,10992,17,0,16,1,0.001546579,89.59243086,9848,1,0,0,0.895924309,0,28.32727394,0.946167172,-9947.436522,9495.609987,0,0,-1,0,0.481783666,0.027474527,0.004821689,0.863141633,-0.020897288,0.986864338,0.002513437,0.104075691,0.081422853,0,-0.884038921,0.868560156,-0.115790745,0.002729258,-0.01992358,0.985466018,0.101427097,0.996161231,0.01181033
pharynx.arff,195,12,2,1,11,0.061538462,62.05128205,121,4,2,1.025641026,0.620512821,0.085470085,108.3913839,2.476669767,-119418.0986,16375.95133,24.05871982,17.04955994,1.407556002,0.056170308,0.957679028,0.18974359,0.010256411,0.58513024,-0.011524804,0.848000893,0.02027027,0.179487179,0,0.596655044,0,0.779037302,0,0.287179487,0.092307692,0.377138946,-0.188562613,0.657527362,-0.165065892
plasma_retinol.arff,315,14,0,10,4,0.044444444,57.77777778,182,2,0,0,0.577777778,0,35.54425885,0.992996067,-17969.99737,11042.0609,163.4502968,136.312668,1.185276156,0.007207504,0.982474087,0.501587302,0.073015873,0.013869626,0.001192883,0.530653557,0.023940345,0.431746032,0.003174603,-0.014252569,-0.026929312,0.513116583,0.006403371,0.444444444,0.015873015,0.089068826,0.076392083,0.535280509,0.028567297
pm10.arff,500,8,0,7,1,0.016,50.8,254,1,0,0,0.508,0,87.22589552,2.037058915,-96162.83557,13192.16672,0,0,-1,0,0.999815327,0.482,-0.01,0.0328432,0.0328432,0.510162602,0.010162602,0.474,-0.018,0.04791747,0.04791747,0.526382754,0.026382754,0.444,-0.048,0.111772614,0.111772614,0.555886307,0.055886307
pol.arff,15000,49,0,48,1,0.003266667,66.39333333,9959,1,0,0,0.663933333,0,77.62549019,3.428255527,130.4566887,56.3141518,0,0,-1,0,0.921004949,0.344733333,0.2958,0.359478639,-0.529924678,0.882692506,-0.099602688,0.336066667,0.287133334,0,-0.889403317,0.694112634,-0.28818256,0.035533333,-0.0134,0.92073486,0.031331543,0.962521054,-0.01977414
pollen.arff,3848,6,0,5,1,0.001559252,50,1924,1,0,0,0.5,0,42.45788301,1.129557825,-21628.72407,13270.02948,0,0,-1,0,1,0.521569647,0.021569647,-0.043139293,-0.043139293,0.484476911,-0.015523089,0.498440748,-0.001559252,0.003118503,0.003118503,0.501819127,0.001819127,0.511694387,0.011694387,-0.023388773,-0.023388773,0.488305613,-0.011694387
pollution.arff,60,16,0,15,1,0.266666667,51.66666667,31,1,0,0,0.516666667,0,39.29501277,1.068480011,-19955.1665,12251.23497,0,0,-1,0,0.999198354,0.25,0,0.494382022,-0.004504392,0.839822024,0.021690767,0.35,0,0.295302013,0,0.685205784,0,0.183333333,-0.133333334,0.631696429,0.267857143,0.814794216,0.133481646
postoperative-patient-data.arff,90,9,3,0,9,0.1,71.11111111,64,3,3,3.333333333,0.711111111,0.37037037,0,0,0,0,86.89130583,68.60226062,1.111137062,0.012642173,0.867281622,0.311111111,0.022222222,0.018691589,0.018691589,0.492788462,-0.007211538,0.288888889,0,0,0,0.484375,-0.015625,0.288888889,0,0.088785047,0.088785047,0.492487981,-0.007512019
primary-tumor.arff,339,18,225,0,18,0.053097345,75.22123894,255,15,207,61.0619469,0.752212389,3.687315634,0,0,0,0,20.2609238,22.56396188,0.761106084,0.035798354,0.807752702,0.182890855,-0.035398231,0.480344163,0.145578849,0.854726787,0.103909794,0.253687316,0.03539823,0.383453876,0.048688562,0.717203548,-0.033613445,0.18879056,-0.029498526,0.454353403,0.119588089,0.787791783,0.03697479
prnn_fglass.arff,214,10,0,9,1,0.046728972,64.48598131,138,1,0,0,0.644859813,0,28.37480134,0.935791538,-11889.52181,8796.184887,0,0,-1,0,0.938575089,0.401869159,0.079439252,0.276572327,0.072239964,0.699195609,0.056747096,0.331775701,0.009345794,0.16452216,-0.039810203,0.650553013,0.0081045,0.214953271,-0.107476636,0.516407939,0.312075576,0.750572082,0.108123569
prnn_synth.arff,250,3,0,2,1,0.012,50,125,1,0,0,0.5,0,176.1658352,7.372509182,4.090914349,2.883885999,0,0,-1,0,1,0.16,-0.016,0.68,0.032,0.933504,0.103168,0.184,0.008,0.632,-0.016,0.836768,0.006432,0.132,-0.044,0.736,0.088,0.868,0.037664
profb.arff,672,10,1200,5,5,0.014880952,66.66666667,448,1,666,99.10714286,0.666666667,17.85714286,156.4800561,6.504547959,13.13199297,3.652501884,130.1867553,48.79165221,2.469034054,0.018820757,0.918295834,0.330357143,-0.00297619,0.165413534,0.165413534,0.641123246,0.141123246,0.333333333,0,0,0,0.625129544,0.125129544,0.5,0.166666667,-0.074626866,-0.074626866,0.4609375,-0.0390625
puma32H.arff,8192,33,0,32,1,0.00402832,50.390625,4128,1,0,0,0.50390625,0,83.43090255,1.952528152,-92028.8947,12625.31081,0,0,-1,0,0.999955972,0.358764648,0.013793945,0.282272204,-0.027852181,0.661881314,0.012410445,0.344970703,0,0.310124385,0,0.649470869,0,0.44128418,0.096313477,0.117443424,-0.192680961,0.55872608,-0.090744789
puma8NH.arff,8192,9,0,8,1,0.001098633,50.21972656,4114,1,0,0,0.502197266,0,45.63565081,1.364233937,-46946.11001,8019.280798,0,0,-1,0,0.999986069,0.173217773,-0.000732422,0.6535507,0.001484314,0.855932076,-0.005420045,0.299316406,0.125366211,0.401907485,-0.250158901,0.704291593,-0.157060528,0.273071289,0.099121094,0.45388496,-0.198181426,0.726958307,-0.134393814
pwLinear.arff,200,11,0,10,1,0.055,51.5,103,1,0,0,0.515,0,83.06820954,3.506038647,140.744642,60.9282602,0,0,-1,0,0.99935069,0.325,0.145,0.34882789,-0.291495819,0.763987589,-0.094034631,0.17,-0.01,0.659284497,0.018960788,0.80867781,-0.04934441,0.215,0.035,0.568706118,-0.071617591,0.798668802,-0.059353418
pyrim.arff,74,28,0,27,1,0.378378378,58.10810811,43,1,0,0,0.581081081,0,51.08616394,1.499365485,-52622.69038,8976.967146,0,0,-1,0,0.980947013,0.27027027,0.108108108,0.434682964,-0.226126814,0.820461872,-0.062133777,0.256756757,0.094594595,0.460475825,-0.200333953,0.738934734,-0.143660915,0.175675676,0.013513514,0.63085188,-0.029957898,0.808327082,-0.074268567
quake.arff,2178,4,0,3,1,0.001836547,55.50964187,1209,1,0,0,0.555096419,0,65.79855598,1.733243649,-68789.34776,11712.52886,0,0,-1,0,0.991223253,0.464187328,0.019283747,0.000310536,0.000310536,0.505074173,0.005538953,0.482552801,0.03764922,0.000403493,0.000403493,0.501012359,0.001477139,0.479338843,0.034435262,0.02814485,0.02814485,0.514122666,0.014587446
rabe_131.arff,50,6,0,5,1,0.12,58,29,1,0,0,0.58,0,41.47428085,1.107980953,-21126.31886,12963.70813,0,0,-1,0,0.981453895,0.04,0,0.918962723,0.002157399,0.981937603,0.029556651,0,-0.04,1,0.083194676,1,0.047619048,0.2,0.16,0.57841484,-0.338390484,0.781609195,-0.170771757
rabe_148.arff,66,6,0,5,1,0.090909091,50,33,1,0,0,0.5,0,37.824969,1.032414492,-19205.37609,11795.71172,0,0,-1,0,1,0.060606061,-0.06060606,0.878787879,0.121212121,0.950183655,0.044306704,0.151515152,0.030303031,0.696969697,-0.060606061,0.876492195,-0.029384756,0.060606061,-0.06060606,0.878787879,0.121212121,0.939393939,0.033516988
rabe_166.arff,40,3,0,2,1,0.075,52.5,21,1,0,0,0.525,0,34.68118665,0.970997647,-17546.23813,10781.70566,0,0,-1,0,0.998195879,0.125,0,0.75,0.002525253,0.962406015,0.091478697,0.15,0.025,0.70074813,-0.046726617,0.865914787,-0.005012531,0.1,-0.025,0.797468354,0.049993607,0.894736842,0.023809524
rabe_176.arff,70,5,0,4,1,0.071428571,50,35,1,0,0,0.5,0,33.13766524,0.929880566,-16788.57764,10316.30619,0,0,-1,0,1,0.342857143,-0.014285714,0.314285714,0.028571428,0.720816327,0.113877551,0.328571429,-0.028571428,0.342857143,0.057142857,0.670612245,0.063673469,0.414285714,0.057142857,0.171428571,-0.114285715,0.585714286,-0.02122449
rabe_265.arff,51,7,0,6,1,0.137254902,58.82352941,30,1,0,0,0.588235294,0,60.57270033,1.599905666,-63302.70562,10782.92597,0,0,-1,0,0.977417818,0.254901961,-0.156862745,0.462287105,0.462287105,0.728571429,0.240476191,0.294117647,-0.117647059,0.330708661,0.330708661,0.66984127,0.181746032,0.411764706,0,0.167832168,0.167832168,0.585714286,0.097619048
rabe_266.arff,120,3,0,2,1,0.025,52.5,63,1,0,0,0.525,0,60.48338235,1.597593663,-63211.21146,10767.37917,0,0,-1,0,0.998195879,0.083333333,-0.025,0.832915622,0.048862466,0.979671401,0.068365358,0.108333333,0,0.784053156,0,0.911306043,0,0.075,-0.033333333,0.849749583,0.065696427,0.952520189,0.041214146
rabe_97.arff,46,5,0,3,2,0.108695652,54.34782609,25,2,0,0,0.543478261,0,33.1657053,0.930663411,-16802.61886,10324.93343,2.509194067,3.533517982,0.987692509,0.281458503,0.994538682,0.108695652,-0.086956522,0.780114723,0.175908222,0.962857143,0.184761905,0.195652174,0,0.604206501,0,0.778095238,0,0.065217391,-0.130434783,0.868068834,0.263862333,0.957142857,0.179047619
rmftsa_ctoarrivals.arff,264,3,0,1,2,0.011363636,61.74242424,163,1,0,0,0.617424242,0,46.89501661,1.40088122,-48216.08421,8235.965178,11.20629618,3.268124103,3.584962501,0.293697814,0.959840904,0.071969697,0,0.844436174,0,0.977560218,0,0.238636364,0,0.542272127,0,0.795450404,0,0.060606061,0,0.870738723,0,0.939470327,0
rmftsa_ladata.arff,508,11,0,10,1,0.021653543,56.2992126,286,1,0,0,0.562992126,0,108.1919568,4.53598468,182.8580553,78.91967605,0,0,-1,0,0.988520268,0.163385827,0.021653544,0.66576828,-0.044148603,0.92047817,0.043540918,0.12992126,-0.011811023,0.736232614,0.026315731,0.878142128,0.001204876,0.151574803,0.00984252,0.691805862,-0.018111021,0.845728596,-0.031208656
rmftsa_sleepdata.arff,1024,3,0,1,2,0.002929688,50.29296875,515,1,0,0,0.502929688,0,105.9406247,2.44360195,-116629.1077,15996.25871,50.14199424,27.65289796,1.849380407,0.03616168,0.999975234,0.30859375,0.03515625,0.383510961,-0.069495102,0.755662159,-0.001653728,0.280273438,0.006835938,0.438720865,-0.014285198,0.711900357,-0.04541553,0.315429688,0.041992188,0.369544664,-0.083461399,0.736059664,-0.021256223
scene.arff,2407,300,0,294,6,0.124636477,82.09389281,1976,6,0,0,0.820938928,0,7.077602849,1.472504553,9.118152491,2.068419053,13.37180992,14.43238404,0.675172996,0.046978982,0.678018707,0.317407561,0.240963855,0.311379743,-0.426703893,0.823341877,-0.049238719,0.179061072,0.102617366,0,-0.738083636,0.680646294,-0.191934302,0.08101371,0.004570004,0.744594817,0.006511181,0.896467588,0.023886992
schizo.arff,340,15,834,12,3,0.044117647,52.05882353,177,2,228,67.05882353,0.520588235,16.35294118,163.4383793,6.837800532,13.17909921,3.699630411,77.86547429,66.81171184,1.178969806,0.014949125,0.998776608,0.426470588,0.185294117,0.139135294,-0.368372214,0.597310319,-0.256750199,0.4,0.158823529,0.171296462,-0.336211046,0.575508648,-0.27855187,0.429411765,0.188235294,0.134679078,-0.37282843,0.56694742,-0.287113098
schlvote.arff,38,6,0,4,2,0.157894737,73.68421053,28,2,0,0,0.736842105,0,49.34020707,1.261326659,-25153.73225,15412.1782,62.08498889,70.6456979,0.74248757,0.011769639,0.831474388,0.394736842,0.105263158,0.123076923,0.086210564,0.622368421,0.10093985,0.315789474,0.02631579,-0.008849558,-0.045715917,0.528571429,0.007142858,0.342105263,0.052631579,0.088560886,0.051694527,0.542857143,0.021428572
segment.arff,2310,20,0,19,1,0.008658009,85.71428571,1980,1,0,0,0.857142857,0,30.56432602,0.918192841,-14768.78661,9908.087403,0,0,-1,0,0.591672779,0.154545455,0.143290044,0.562729659,-0.391541698,0.98731405,0.009289104,0.11038961,0.099134199,0.344954128,-0.609317229,0.874848485,-0.103176461,0.00995671,-0.001298701,0.959598494,0.005327137,0.983431283,0.005406337
sensory.arff,576,12,0,0,12,0.020833333,58.50694444,337,5,0,0,0.585069444,0,0,0,0,0,167.4129443,102.1504973,1.614080682,0.009584065,0.979017053,0.34375,-0.005208333,0.264253919,0.023142225,0.66363309,0.006853482,0.348958333,0,0.260122699,0,0.618570205,0,0.354166667,0.022569445,0.262474737,-0.026441729,0.648703177,-0.053157941
servo.arff,167,5,0,0,5,0.02994012,77.24550898,129,1,0,0,0.77245509,0,0,0,0,0,10.33694126,4.027743103,2.177762996,0.192094406,0.773706918,0.071856287,0,0.816079295,0,0.95095244,-0.002535932,0.071856287,0,0.816079295,0,0.953488372,0,0.107784431,0.035928144,0.69897857,-0.117100725,0.962900393,0.009412021
shuttle-landing-control.arff,15,7,26,0,7,0.466666667,60,9,5,9,60,0.6,24.76190476,0,0,0,0,5.113697857,6.699771912,0.886015023,0.144922933,0.970950594,0.4,0,0.0625,0.0625,0.648148148,0.175925926,0.266666667,-0.133333333,0.444444444,0.444444444,0.740740741,0.268518519,0.533333333,0.133333333,-0.25,-0.25,0.490740741,0.018518519
sick.arff,3772,30,6064,7,23,0.00795334,93.87592789,3541,21,3772,100,0.938759279,5.358784023,85.28101956,3.091853318,246.8274904,135.3855252,64.94601267,64.92919423,0.337555305,0.005118661,0.332350556,0.074231177,0.049045599,0.519630754,-0.256341218,0.921866947,-0.006996668,0.034464475,0.009278897,0.742016539,-0.033955433,0.932212756,0.003349141,0.041092259,0.015906681,0.615378543,-0.160593429,0.789558554,-0.139305061
sleep.arff,62,8,8,7,1,0.129032258,53.22580645,33,1,7,11.29032258,0.532258065,1.612903226,107.4834589,2.475009441,-118317.3371,16227.75043,0,0,-1,0,0.996995427,0.370967742,0,0.230852211,-0.006580944,0.630650217,0.026679475,0.483870968,0,0.032258065,0,0.513584117,0,0.370967742,-0.064516129,0.247096093,0.138469895,0.622257053,0.062695924
